Frame,L5 x,L5 y,L5 z,L3 x,L3 y,L3 z,T12 x,T12 y,T12 z,T8 x,T8 y,T8 z,Neck x,Neck y,Neck z,Head x,Head y,Head z,Right Shoulder x,Right Shoulder y,Right Shoulder z,Right Upper Arm x,Right Upper Arm y,Right Upper Arm z,Right Forearm x,Right Forearm y,Right Forearm z,Right Hand x,Right Hand y,Right Hand z,Left Shoulder x,Left Shoulder y,Left Shoulder z,Left Upper Arm x,Left Upper Arm y,Left Upper Arm z,Left Forearm x,Left Forearm y,Left Forearm z,Left Hand x,Left Hand y,Left Hand z,Right Upper Leg x,Right Upper Leg y,Right Upper Leg z,Right Lower Leg x,Right Lower Leg y,Right Lower Leg z,Right Foot x,Right Foot y,Right Foot z,Right Toe x,Right Toe y,Right Toe z,Left Upper Leg x,Left Upper Leg y,Left Upper Leg z,Left Lower Leg x,Left Lower Leg y,Left Lower Leg z,Left Foot x,Left Foot y,Left Foot z,Left Toe x,Left Toe y,Left Toe z
17791,0.594001589,0.171198874,-0.006619121,0.864873461,0.235233513,-0.00830208,1.135745334,0.299268152,-0.009985039,1.384863813,0.335139368,-0.010493824,1.078082352,-0.015965208,-0.116875446,0.561343082,-0.635967218,-0.311090712,1.402384586,-0.128030073,-0.820772006,3.273251638,-0.371356372,-1.177518785,5.858221048,1.275774637,-1.597307601,5.340206909,0.291051051,-7.542184934,0.82108075,0.045646435,-0.692917947,0.801692098,0.258281893,-0.948241376,2.52472349,-2.577845788,-2.24757242,6.846700947,-4.952237911,-1.741752432,1.306350627,2.579737376,1.260830391,2.445103383,0.306926487,-0.727454386,1.804150067,2.110899232,0.258071688,2.004544443,2.122601666,0.254068407,0.3361228,0.227085679,-0.651525476,-0.364084519,0.229868665,-0.62288383,0.839304963,0.110223933,-0.410484109,0.822169741,0.113971864,-0.410973055
17792,0.437688207,-0.271287888,0.313362274,0.674382978,-0.222032838,0.468936429,0.911077748,-0.172777787,0.624510584,0.834659683,-0.458008148,0.373280307,0.814356033,-0.412722424,0.827724513,0.404233981,-0.657292532,0.922846866,1.273525579,-0.283755585,0.11772659,3.058970239,-0.999349688,-0.60524923,5.612515615,0.896404246,-0.609179171,4.346552016,0.037453703,-6.84204267,0.823323146,-0.243912377,0.223025301,0.841357412,-0.130434376,0.187112474,1.587619443,-2.34266449,-1.706365302,6.05364732,-5.264316087,-2.356512659,-1.795030995,2.488999218,0.832266782,2.061789797,0.245964912,0.884632232,1.691181482,1.79395134,3.734502965,1.304294138,-0.104566698,2.520539187,-0.203979329,-0.180531787,0.323099644,-0.848624889,-0.06705284,0.403355013,0.438931456,-0.509646829,0.642212563,0.552036215,-0.328479626,0.604421995
17793,0.167808071,-0.028715597,0.029421033,0.251202455,-0.053161756,0.04235017,0.33459684,-0.077607916,0.055279307,0.44135892,-0.110821393,0.064412934,0.352559907,0.088277303,0.15979682,0.208579893,0.496046875,0.33404564,0.775969095,0.338043606,0.219314455,2.414288144,-0.374433217,-0.490102604,4.448512677,0.247986413,-1.381696462,3.145131574,1.05697148,-7.749355661,0.234905529,0.417186883,-0.037726867,0.308077984,0.23355661,0.065919991,1.092215114,-1.138462289,-1.622228829,5.044240008,-4.522596539,-2.505982989,-3.788952143,0.664701692,0.70778804,0.537880943,0.315734968,0.909231973,-0.387425639,0.535645887,3.104169029,-0.025569979,0.427300513,3.109230264,-1.050456127,0.312072003,0.315840971,-1.165130241,0.540154872,0.267436745,-0.034476987,-0.064567099,0.624403637,-0.03651957,-0.068974051,0.624393173
17794,0.517754319,0.057401532,-0.185023803,0.762041582,0.071087114,-0.265699725,1.006328846,0.084772696,-0.346375648,1.239146063,0.079184536,-0.407213263,1.158467178,0.317275669,-0.304055783,1.024443187,0.794124336,-0.115414564,1.800897647,0.456383236,0.048238741,2.714900056,-0.397124095,-0.124305095,5.077854627,0.023167472,-1.037348149,3.740003889,0.883902285,-8.045335084,1.241190663,0.407790803,-0.391586889,1.232043825,-0.033493244,-0.168891354,0.761019409,-1.194323558,-1.680947044,5.446451631,-4.325569221,-3.699352474,2.709962808,-3.088037155,-2.324597992,0.579767961,-0.032822719,-0.582167587,0.204832363,0.038497352,1.158361528,0.540575515,-0.048788894,1.180278305,-1.004436688,0.469340259,0.085860202,-0.211429077,0.674757473,0.060184974,0.587000222,-0.051106597,0.3281577,0.592157637,-0.059133606,0.32845833
17795,0.387208598,0.100450081,-0.020697586,0.564337408,0.154026472,-0.030401742,0.741466218,0.207602863,-0.040105898,0.685038373,0.098929495,-0.382976719,0.650149499,0.30865512,0.136217255,0.333737604,0.437214172,0.438620898,1.398163859,0.590574405,0.118450117,2.232460928,-0.277616667,0.390046035,4.95301148,0.533821824,-0.374985269,2.559293129,0.845518109,-9.460962727,0.897360248,0.482665731,-0.05640916,0.994966309,0.148298512,0.144079564,-0.011003658,-0.617602293,-1.151535138,4.61684797,-3.96996745,-4.136580925,3.556113317,1.871958373,0.18877689,0.168547907,-0.15453266,0.232997432,0.297990236,1.620495165,1.559983722,-0.204958811,0.469855663,1.844371736,-0.21280899,0.462001148,0.181724626,-0.348504211,0.495693694,0.218020652,0.284018769,0.183611123,0.471211846,0.248040721,0.125837632,0.5467273
17796,0.200862632,0.089021854,0.04649411,0.306838071,0.120469307,0.067600524,0.412813511,0.151916761,0.088706939,0.564637153,0.157418401,0.103625738,0.29478415,0.07915011,0.318309422,-0.226585714,-0.022102083,0.71206344,1.183245056,0.298470124,0.187247925,2.916184532,0.610155303,0.766872481,4.85674124,0.550631548,-0.346986217,1.880373678,0.680388763,-10.75444285,0.565774247,0.477172546,0.075763323,0.713305961,0.531748755,0.137429733,-0.143505701,-0.363612777,-1.081471864,3.924376912,-3.852614218,-4.400801866,1.621494221,1.308899883,0.096067283,-0.110325938,-0.682360387,0.051055885,-0.449864409,1.937860281,1.621497031,-0.125784664,1.848672796,1.662263973,-0.501416833,0.022133328,0.380856974,-0.059173801,0.189502538,0.289869922,0.143403516,-0.122870322,0.416488659,0.158601007,-0.134877582,0.416655847
17797,0.114132608,0.319229304,-0.022103605,0.181438346,0.457233777,-0.03242359,0.248744084,0.595238251,-0.042743575,0.374019704,0.682783232,-0.051948991,0.061513964,0.684344177,0.061628392,-0.563356312,0.741783652,0.262427096,0.889003378,0.66478785,0.100579381,2.682930758,-0.155456796,0.32715323,5.238498318,1.479609988,2.598283089,2.66081327,0.39145267,-9.330728451,-0.00948163,0.995062423,-0.116872837,-0.067832695,1.024483361,0.008380029,-0.538229184,0.501007746,-1.210892372,3.300582327,-3.217757355,-4.857866711,-1.853579226,-0.68923807,-0.909646221,-0.403179897,0.746937562,-0.619957953,-1.316131539,1.858139838,1.066206402,-0.999585131,1.742988454,1.116747944,-0.526848481,0.715635311,0.391487185,0.071407165,0.565906551,0.143982669,0.091073684,0.395675231,0.163940046,0.106740392,0.383857519,0.163913939
17798,0.341911788,0.597211404,-0.062328288,0.440957935,0.801420637,-0.07831062,0.540004083,1.005629869,-0.094292953,0.714975916,1.572232091,-0.171529449,0.285098336,1.314243717,-0.143217764,-0.249626414,1.664370342,-0.236442614,0.653262184,0.742226467,-0.228077373,1.879930577,-1.193535736,-0.149168623,5.636391195,2.342463304,4.101743753,2.380246632,1.210174936,-7.398974375,0.081107988,1.176846923,-0.060099036,-0.317431301,1.362432523,0.046474909,-0.417701925,0.959735736,-1.209462942,3.114802237,-2.817095365,-5.079585564,0.747943717,-0.45247088,-0.989276248,0.707733535,0.323095366,0.156000415,-2.043639364,1.37082014,0.568981937,-1.648487859,2.324973507,0.604708836,-0.503487514,1.062577185,0.133013047,0.289779675,0.814947709,0.111105644,0.319373173,0.651693837,0.068535195,0.287571754,0.6014572,0.170376423
17799,0.038807607,0.51167013,0.088350844,0.074195423,0.739061647,0.127115214,0.109583239,0.966453164,0.165879584,0.216672334,1.124076319,0.194019119,-0.080568926,1.369747596,0.064403803,-0.698950857,1.882229909,-0.190787897,-0.34733465,0.606867893,-0.025148989,0.206050648,-1.621173462,-0.276284903,3.682905888,-0.17301931,2.360395969,2.27478551,2.767309366,-5.707222543,-0.506995972,0.810536826,0.377890488,-0.934359106,1.109998621,0.311834587,-1.077110591,1.06270407,-0.859419443,2.252316672,-2.858386545,-4.920612359,2.73323376,1.098887684,0.461386657,-0.013640071,-0.76707463,0.087330159,-3.107548738,0.256686392,0.146889298,-2.822112643,0.138119732,0.224909334,-0.507221925,0.616956178,0.374470706,-0.262175698,0.578090832,0.326253619,-0.231792996,0.38527688,0.310305052,-0.218046814,0.372855864,0.31033498
17800,-0.20158165,0.232348488,-0.114696863,-0.270919699,0.33572637,-0.166720585,-0.340257749,0.439104251,-0.218744308,-0.314758354,0.510088045,-0.258708212,-0.496511641,0.773963672,-0.279775575,-0.943727332,1.330721749,-0.331102299,-1.200414709,0.483507103,-0.395747872,0.150727736,-0.333343319,-0.220132394,1.129889498,-2.07718795,-0.541364453,2.88375113,2.937735317,-5.774640692,-1.202717699,0.611794696,0.24902585,-1.639795918,0.585732072,0.192304156,-1.543552845,0.964850674,-1.052586279,1.639699038,-3.061808891,-5.15351212,0.984689508,0.626034214,0.484238888,-0.42910205,-0.178125471,-0.407787426,-3.939735084,-0.480379383,-0.782623651,-3.678302228,-0.596218894,-0.696112244,-0.26523314,0.157777139,-0.003189985,-0.64891754,0.31565692,0.012184509,-0.590095175,0.018872237,0.054168831,-0.575550317,0.004956076,0.054262022
17801,-0.338967676,0.129520138,-0.041408532,-0.486961012,0.200412785,-0.058221174,-0.634954348,0.271305432,-0.075033817,-0.747324319,-0.0422905,0.19264453,-0.869398354,0.689213703,0.018803053,-1.250157391,0.860807556,0.25756012,-1.228787767,0.562837784,-0.16575011,-0.101535382,0.05344967,-0.086945396,-0.78033405,-2.664592937,0.842204502,4.922744221,1.996830261,-6.473643499,-1.570384283,0.825550658,0.33643218,-1.87148384,0.625064184,0.327042188,-1.78295298,1.00296358,-1.096208912,1.277165736,-3.235481935,-5.104810129,-0.821077654,-0.519692941,-0.169659228,-2.495547789,-1.164359331,-0.700338837,-4.565241115,-0.795049072,-1.114683113,-4.443171926,-0.627761053,-1.221618981,-0.523181239,0.050849975,0.039022243,-0.763597425,0.162596772,0.077822757,-0.844259739,-0.2004485,0.073419268,-0.840076784,-0.193677581,0.077984719
17802,-0.332146618,0.401216082,-0.021555983,-0.459642885,0.578053968,-0.032797026,-0.587139152,0.754891854,-0.044038069,-0.603783215,0.895213677,-0.052933312,-0.837973572,0.811041981,0.032941362,-1.433017983,0.758266778,0.169240932,-0.727046543,0.741323799,0.349987606,-0.738777508,-0.222261805,0.29150242,-1.3713256,-1.594000438,1.132824172,4.64737308,-0.344752561,-4.290704826,-1.556877292,1.149532001,0.375658852,-2.277055259,0.924436387,0.582499741,-1.920828085,1.124506227,-1.041286007,1.111254101,-3.320398314,-4.791548189,-0.360286028,-0.316890481,-0.168757192,-2.784084555,-1.649513109,-0.496130426,-5.252179375,-0.943464449,-1.526676057,-5.028252236,-1.074192268,-1.422413312,-0.472066797,-0.313916426,0.168300623,-0.732310442,-0.085199334,0.201078331,-0.890250844,-0.37377667,0.174900936,-0.875054041,-0.390100217,0.174955064
17803,-0.324576401,-0.120401245,0.225429879,-0.449125902,-0.175182455,0.324075131,-0.573675404,-0.229963664,0.422720382,-0.602695617,-0.250104114,0.49368682,-0.822564754,0.138873276,0.117848601,-1.39750577,0.979996941,-0.607195453,-0.936688071,0.284313828,0.171454344,-1.078868602,-0.468108649,0.378289306,-2.913744972,-2.377819005,1.289935216,4.032317578,-0.607650128,-4.542706383,-1.498001867,0.927456577,0.360760978,-2.30181662,0.899086086,0.805294133,-2.234951119,1.362367972,-0.951997804,1.170507758,-3.490499147,-4.685090535,-1.010756561,-0.681406839,-0.186724863,1.206911264,0.555348967,-0.142051885,-5.177819813,-0.421230237,-1.911379318,-4.979157549,-0.527327913,-1.802464037,-0.428055199,-0.181186476,0.212247634,-0.60545041,-0.219992001,0.172741075,-0.887635138,-0.499327872,0.109599354,-0.874029155,-0.516738509,0.109642386
17804,0.021342743,0.077039959,-0.162906763,0.010055543,0.089505624,-0.229994981,-0.001231657,0.10197129,-0.297083198,-0.280921218,-0.294160547,-0.570035136,-0.275338174,0.700438267,-0.633681735,-1.150837724,1.594364878,-1.150335583,-0.651600111,0.547176301,0.261950964,-1.24302959,-0.289361173,0.579455878,-3.314088003,-2.492568062,0.999685388,4.031608018,-0.724855555,-5.387255131,-1.166053492,0.987768182,0.199610622,-2.21652577,1.373804642,0.71223682,-2.986330578,1.829413504,-0.938376508,0.856446437,-2.808421204,-4.871004818,-0.163353619,-0.999947367,-0.607417195,0.30775725,-1.034187792,0.422600717,-6.014614267,-1.609100732,-2.720896434,-5.899490217,-1.274878494,-2.573316082,-0.354283561,-0.161449673,-0.106767787,-0.35620635,-0.032296356,-0.028513908,-0.790073524,-0.306500717,-0.078876193,-0.789237775,-0.304034469,-0.017946277
17805,-0.579850084,-0.707642512,0.064154333,-0.819754202,-1.020193209,0.090838363,-1.05965832,-1.332743906,0.117522393,-1.192037268,-1.505482002,0.14342712,-1.097439295,-0.30806746,-0.312751675,-1.080523426,2.083281154,-1.163634043,-1.245573204,0.933358957,-0.080869269,-2.014666415,-0.106787772,-0.243548319,-2.027606938,-3.088718104,-2.256994277,3.798845525,0.01325576,-2.519216872,-1.068122616,0.974294211,0.288415844,-1.959342207,1.769744389,0.491985527,-2.7305287,2.54691072,-1.368730045,0.873750978,-3.294864941,-4.38943778,1.881314011,0.123502031,-0.156516617,-0.330813765,-0.143157472,0.025716409,-6.127159746,-0.828300314,-3.455583082,-5.982741864,-0.955948029,-3.360913889,-0.086958958,0.082798952,-0.045603629,-0.225575122,0.091348653,-0.013177492,-0.902810584,-0.148678424,-0.122273114,-0.894244008,-0.16713076,-0.122279831
17806,-0.272574197,0.636223824,-0.373569048,-0.376978113,0.922948749,-0.541292423,-0.481382029,1.209673674,-0.709015799,-0.461892156,1.473157217,-0.8420166,-0.688933425,1.59099596,-0.786450422,-1.172803258,1.953291094,-0.716119534,-0.811771646,1.006204755,-0.085453429,-1.08200058,0.659275247,-0.417988657,-2.569950378,-1.817130902,-1.385376902,3.130394294,-0.180953444,-1.471854966,-1.063022602,1.361696345,0.010024825,-1.654268197,1.992633971,-0.04776759,-2.826113069,2.419190704,-1.688854879,0.9427184,-3.096834069,-3.685776466,0.654175775,-0.051259554,-0.229146519,-0.232695238,0.097619559,0.227512108,-6.21371361,-1.340531343,-3.789913844,-6.087881429,-1.498339421,-3.727129793,-0.061027597,0.427619197,-0.242275615,-0.175352901,-0.016942139,-0.201415252,-0.792841684,-0.177355542,-0.300904491,-0.788689396,-0.197107695,-0.301084257
17807,-0.333148259,0.103520609,-0.086918371,-0.484205298,0.2031522,-0.112291787,-0.635262338,0.302783791,-0.137665203,-0.174516711,1.027662547,0.365177507,-0.540903838,1.088534621,-0.431696099,-0.411660177,2.1174424,-0.960133975,-1.440949474,1.072775973,-0.019409225,-0.664531882,0.74358188,-0.239267999,-2.382276296,-0.296776021,-1.263915397,2.650707587,-0.573125403,0.039567323,-1.314290366,1.148993663,0.234519773,-2.080366697,2.011823088,-0.268868433,-3.378856905,3.397361009,-1.084634079,0.656656649,-2.848923418,-2.527288416,-0.460637079,-0.049362028,-0.307360364,0.328323987,-0.240991124,0.25513918,-5.703053988,-0.571781651,-1.712738841,-5.711334664,-1.235339717,-2.50402703,0.257298302,0.372734475,-0.265743608,-0.168649848,-0.167888404,-0.199049247,-0.823208921,-0.167631727,-0.336019233,-0.857309886,-0.220295257,-0.275545274
17808,-0.374877445,0.244108039,0.49018955,-0.529394894,0.357893301,0.706789181,-0.683912343,0.471678563,0.923388813,-0.755972061,0.651878224,1.079535188,-0.571785993,1.056857705,0.752510348,-0.374342195,2.034437698,0.153927432,-1.603454106,1.57659485,0.38513695,-1.05039084,0.543204123,-0.065083227,-3.28051484,-0.265715269,-0.059758551,1.298280471,-1.248832538,2.673710318,-1.737521019,1.44629712,0.704555763,-2.492661466,2.317023238,0.024504488,-2.464962189,3.464893491,-1.211640571,0.317566783,-2.129325261,-1.256449764,-0.265693482,1.125936845,0.154777135,-0.330625945,-0.821404649,0.492245285,-7.837030817,-2.11507332,-3.551071835,-7.72139969,-2.352056739,-3.521394728,-0.306775157,0.61156386,0.224453674,-0.451108839,0.259051439,0.193669796,-1.115077664,0.065143042,0.047083763,-1.121706631,0.042630378,0.046836884
17809,-0.502204995,-0.136686466,0.452848425,-0.713562119,-0.19082378,0.653117867,-0.924919243,-0.244961095,0.853387309,-1.067328532,-0.155565971,1.000032744,-0.793300911,0.63179546,0.480100373,-0.43822417,2.369680634,-0.492393812,-0.794357729,1.73971779,0.738940326,-1.125627921,0.795243116,0.196518382,-3.000373606,-0.402073465,-0.016006921,1.213067892,-1.945215971,2.82810881,-1.667726339,1.603495265,0.606320316,-2.157479469,2.318154547,-0.024113069,-1.651568919,2.795253011,-0.962485814,0.679551144,-1.97875037,0.144861583,0.48243213,1.411198192,0.524956707,-0.891717013,-1.156579226,0.432611068,-7.655988688,-0.161069218,-3.271679977,-7.607069623,-0.391502121,-3.236535421,-0.168540968,0.535619056,0.147455343,-0.267504699,0.300839207,0.192775135,-0.832943246,0.034473433,0.055990911,-0.843876986,0.010258458,0.055817028
17810,-0.133015385,0.163868244,0.355976693,-0.224090303,0.277695126,0.539827198,-0.315165221,0.391522009,0.723677703,-0.22986194,1.709690827,-0.179417756,-0.183565743,1.062510514,0.348855276,-0.234015398,1.776262446,-0.660754511,-0.435854793,1.062355636,0.513390927,-1.103570785,-0.008076293,0.207318594,-1.955735463,-1.293932162,-1.491849551,1.14244129,-2.046727786,2.366677055,-1.357707647,1.38655281,0.275630113,-1.844373186,2.041400437,-0.053831397,-0.761428123,2.704845984,-0.810267642,0.412983599,-1.760381843,1.153897878,1.408681086,0.90631251,0.237543267,-0.918322982,-2.488083941,0.20874925,-6.509747396,1.42876186,-4.304068613,-7.515111443,-0.042867856,-4.600884478,-0.111302843,0.421926291,0.053371451,-0.346901968,0.379496625,0.071892906,-0.763525697,-0.025108399,0.044065004,-0.752957022,-0.008730923,0.024876059
17811,-0.174175953,0.097651474,0.265965064,-0.239493603,0.150235721,0.383442506,-0.304811254,0.202819969,0.500919948,-0.348809486,0.355535719,0.568825425,-0.200755629,0.716075906,0.003394539,-0.039692958,1.615968492,-1.079419482,-0.276552319,0.632491451,0.173367864,-0.853475622,-0.05999239,0.269990746,-2.498355237,-0.399159266,-0.564416853,-0.043390517,-1.885033934,2.774473788,-1.014696437,1.193934702,-0.064773583,-1.43109937,1.650038452,-0.283810711,0.334280728,2.917406096,-0.734684055,-0.042262519,-1.205934735,2.07852739,2.619327518,1.317792877,0.150893641,-0.019614744,-2.293325551,0.096492088,-5.163593867,1.359538973,-5.584923805,-5.243068484,1.219528097,-5.607565037,-0.441733095,0.470458144,-0.107726763,-0.395478084,0.476660782,-0.091001756,-0.800115876,-0.011396982,-0.153612184,-0.815988205,-0.039827202,-0.152950668
17812,0.011923993,0.284974903,0.230120948,0.031296941,0.423591836,0.331237218,0.05066989,0.562208769,0.432353489,0.07051777,0.775051627,0.485793551,0.095384108,0.732273572,0.01070414,0.04783437,0.886593195,-0.908716664,0.283772575,0.248973099,-0.231593119,-0.474794362,-0.289039778,-0.254881418,-2.366164175,-0.345295947,0.251417418,-2.064000978,-2.505411284,4.560817404,-0.318322075,0.792377379,-0.470917682,-0.983881587,1.334754888,-0.721577754,1.182627793,2.155820133,-0.748041248,-0.101838902,-0.825257096,3.002447851,1.816493856,-0.897696259,-0.551469865,0.978795118,-1.457038054,0.272859164,-4.91465932,0.759908611,-4.034638574,-5.006445146,0.654337745,-4.061968665,-0.19172555,0.324322934,-0.234531708,-0.153058008,0.285290717,-0.296569271,-0.470197629,-0.23041495,-0.240019078,-0.488111617,-0.26249646,-0.239564407
17813,-0.153584059,0.10457204,0.118028345,-0.15658629,0.208897401,0.151488186,-0.159588521,0.313222762,0.184948028,-0.070651832,1.285451113,-0.720460489,-0.21142047,0.620737756,0.114464508,-0.248744768,0.557662952,-0.009214286,-0.255648931,0.47765189,0.10798286,-0.346283576,-0.139591775,-0.621065352,-2.88941787,-1.590222377,0.949713137,-4.894435445,-2.63851879,7.000636616,-0.393954295,0.773603141,-0.151054144,-0.790178936,1.140006,-0.518185661,1.278933729,1.598252625,0.059896766,-0.67489421,0.017206933,3.841682984,-0.491258164,-1.44491426,-0.600623308,1.861146421,0.076774822,0.521540776,-0.144725329,0.37761919,0.024884474,-0.605363436,-0.65764182,-0.803477896,-0.606975404,0.388278762,0.033768294,-0.488875612,0.201813416,0.056670315,-0.72379299,-0.149556301,0.02531114,-0.789498359,-0.249489232,0.071892519
17814,-0.153972926,0.140680956,0.043390286,-0.213609961,0.215888399,0.062671077,-0.273246996,0.291095842,0.081951868,-0.318042279,0.443057676,0.087695349,0.058987424,0.43754192,0.239934203,0.689954611,0.665233268,0.513161152,0.216608515,0.867977493,0.148172257,-0.083661509,-0.081944206,-0.325502426,-2.091376183,-2.568253718,0.107128861,-4.59578589,-3.69092667,6.021739717,0.234055665,1.251301152,-0.005340727,0.368704638,1.005050901,-0.006764436,2.248957015,1.135078928,0.757975239,-0.975571231,1.206090331,4.51707928,-1.716009758,-1.0534579,-0.572988166,1.348148897,1.772605001,0.435011985,-0.219617726,-2.73557018,0.110260134,-0.279116773,-2.615060801,0.167296294,-0.043260904,0.398170423,0.010910921,-0.222528296,0.389611259,0.02669904,-0.260542018,-0.013430675,0.093235629,-0.28173143,-0.049829642,0.093593267
